Question,Answer,Score
?? ????? ?????? ????? ?????,?????? ?? ?????? ?????? ?????? ?????? ???? ????? ????? ????? ??????? ????? ??????? ??????? ???? ???? ?? ?????,0.478196084
?? ????? ?????? ????? ?????,?? ??? ???????? ??? ?? ??????,0.476327032
?? ????? ?????? ????? ?????,?????,0.461956471
?? ????? ?????? ????? ?????,?? ???? ???,0.432808399
?? ????? ?????? ????? ?????,??? ??????? ??????? ???? ????? ?? ???????? ?? ??? ?? ?????? ??????? ?????????? ???? ???????,0.419832706
?? ????? ?????? ????? ?????,,0.19142887
?? ????? ?????? ????? ?????,,0.190647513
?? ????? ?????? ????? ?????,,0.185483098
?? ????? ?????? ????? ?????,,0.173719719
?? ????? ?????? ????? ?????,,0.165237188
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ?? ??????? ?????????? ???????,0.915828943
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ??????? ??? ??????? ???????? ???????????,0.86494267
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???? ????? ?????? ???? ??????,0.861854613
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ???????? ???????? ?????????,0.852499366
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ??????? ????????,0.846078038
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ???? ?????,0.842594326
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ?? ????? ?????,0.841421783
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?????? ?? ????? ?? ??? ????? ?????? ?????? ?????? ????? ?????,0.840777099
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?????? ????? ???? ?? ????? ??????? ???????,0.833937764
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?????? ??????? ?????,0.832932174
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???????,0.832914233
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ?? ??????? ?????????? ???????,0.830928445
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ??????? ?????? ????? ???????,0.829435587
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?? ??????? ???? ???????? ???? ????? ????? ???????,0.829240263
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??? ????? ?? ??? ??????? ???????? ?? ???? ???????,0.827507317
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????????? ?????? ???? ???? ????? ????? ???? ?????? ????,0.82675159
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?? ?? ?? ????? ?????,0.825831831
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??? ????? ?? ??? ??????????? ?? ???? ???????,0.825179815
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?????? ????? ???? ?? ????? ??????? ???????,0.823575377
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?????? ?????? ?? ?? ????? ????,0.822789133
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ??????? ????????,0.819284499
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ??????? ?????? ????? ???????,0.817742646
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ?? ?????? ??????? ????? ?? ??????? ?? ???,0.813379407
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ?? ??????? ?????????? ???????,0.812666118
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ?????? ??????,0.812144935
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ?? ?????? ??????? ????? ?? ??????? ?? ???,0.811931133
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ?????? ??????? ??? ???? ????? ?????? ??????,0.811368585
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?????? ?? ????? ?? ??? ????? ?????? ?????? ?????? ????? ?????,0.810346723
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???? ????? ?????? ???? ??????,0.809673369
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???? ????? ?????? ???? ??????,0.808935642
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ????? ???? ??? ????,0.806647301
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ??????? ????????,0.806450248
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??? ????? ?? ??? ??????? ???????? ?? ???? ???????,0.804271698
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??? ????? ?? ??? ??????????? ?? ???? ???????,0.80390501
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ?? ?? ???? ????? ???? ?? ????? ???????,0.80158639
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?????? ?????? ?? ?? ????? ????,0.800921917
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?????? ?????? ????? ??????? ????? ???? ?? ?? ??????? ???????? ?? ???????,0.798238873
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ???????? ?? ??????? ?? ??????? ???????,0.798169732
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ?? ????? ?????,0.796845436
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ?? ????? ?????,0.796349883
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ???? ????? ???? ???? ??????? ??????? ????????,0.795967579
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ?????? ????? ??????? ????? ?????? ?? ??????,0.793509126
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?? ?? ?? ????? ?????,0.791819751
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?????? ?????? ?? ?? ????? ????,0.791784048
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ???? ???? ?? ????? ?????? ???? ???????? ??????????? ?????? ????,0.791042447
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ?? ????? ?????,0.79081738
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??????? ?? ??? ?????? ????? ??????,0.789417148
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ?????? ???????? ??????? ??????? ????????? ??????? ?????,0.789405107
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?????? ??????? ?????,0.78927815
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ??????? ?????? ?? ??????? ???????? ??????? ?? ???,0.789024472
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???? ????? ?????? ???? ??????,0.788449168
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ?? ???????,0.787095606
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?? ?? ?? ????? ?????,0.787044406
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ??????? ????????,0.786676168
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ???????? ?? ??????? ?? ??????? ???????,0.786659539
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ???? ????? ???? ??? ??????,0.78216207
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ?? ???????,0.780753613
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??????? ?? ??? ?????? ????? ??????,0.780634642
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?????? ??????? ?????,0.780090332
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ?????? ???????? ???? ???????,0.779363692
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??????? ?? ??? ?????? ????? ??????,0.778825641
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ?? ?????? ??????? ????? ?? ??????? ?? ???,0.77827096
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ?????? ??????,0.778019488
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ?? ???????,0.777497172
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ??????? ?????? ????? ???????,0.777378857
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???????? ??????????? ?? ?? ?????,0.775904894
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ??? ????? ????,0.775752604
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ?????? ??????? ??? ???? ????? ?????? ??????,0.775221527
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ??????? ?????? ??????? ??? ?????? ??????,0.775100827
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ??????? ?????? ??????? ??? ?????? ??????,0.774678707
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?? ??????? ???? ???????? ???? ????? ????? ???????,0.774221659
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?? ?? ?? ????? ?????,0.77371043
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??????? ???? ??? ??? ?????? ??????,0.77367723
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?????? ??????? ?????,0.773649812
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ??????? ??????? ?? ????? ??????? ?? ??? ?? ?????????? ??????????,0.773437858
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ?? ??????? ?????????? ???????,0.773172498
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??????? ?? ??? ???????? ??? ???? ?? ?????,0.769978225
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ?????? ??????? ??? ???? ????? ?????? ??????,0.76970607
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ?? ????? ?????,0.769433141
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ?????? ??????,0.769368708
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ??? ?? ?????? ?????? ??????,0.768664598
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ??????? ?????? ?? ??????? ???????? ??????? ?? ???,0.76851058
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ??????? ??????? ?? ????? ??????? ?? ??? ?? ?????????? ??????????,0.768009126
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ?????? ??????,0.767651796
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???? ????? ?????? ???? ??????,0.76692605
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ?????? ????? ??????? ????? ?????? ?? ??????,0.766338944
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ?? ???????,0.765866578
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ???? ???? ?? ????? ?????? ???? ???????? ??????????? ?????? ????,0.765672803
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ??? ???? ?????? ???????? ?? ?? ???,0.765106201
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ??????? ?????? ?? ??????? ???????? ??????? ?? ???,0.764764965
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?????? ?????? ?? ?? ????? ????,0.764384508
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ?????? ??????? ??? ???? ????? ?????? ??????,0.762970209
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ???????? ?? ??????? ?? ??????? ???????,0.760305405
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ?? ???????,0.759491384
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?? ?? ?????? ??????? ?? ????? ???????,0.759193122
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??????? ???? ??? ??? ?????? ??????,0.759003878
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???????? ??????????? ?? ?? ?????,0.758947492
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ?????? ?? ????? ??? ????? ??????? ????,0.758406997
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?????? ???????? ????? ??????,0.757810354
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?? ??????? ???? ???????? ???? ????? ????? ???????,0.757045448
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?????? ?????? ?? ?? ????? ????,0.756937981
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ?? ?????? ??????? ????? ?? ??????? ?? ???,0.75640595
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ?? ?? ???? ????? ???? ?? ????? ???????,0.755529642
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?? ?? ?????? ??????? ?? ????? ???????,0.754724503
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ?????? ??????,0.753908634
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?? ?? ?? ????? ?????,0.753527522
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ??????? ???? ???? ?????? ???? ?? ???????? ?????? ??????? ???????,0.753200591
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ???????? ?????? ?????,0.75230372
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???????? ??????????? ?? ?? ?????,0.751904011
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?? ????? ?????? ??????,0.750814378
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??? ????? ?? ??? ??????? ???????? ?? ???? ???????,0.749982715
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ??? ???? ????,0.748391449
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?????? ????? ???? ?? ????? ??????? ???????,0.748248637
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ???? ????????? ????? ?????? ?? ????? ?????? ???? ?????? ????? ???? ????????,0.748225451
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???????? ??????????? ?? ?? ?????,0.747850537
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?????? ???????? ????? ??????,0.746938586
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ??????? ?????? ?? ??????? ???????? ??????? ?? ???,0.74651593
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ???????? ??????????? ?? ?? ?????,0.746122003
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??????? ?? ??? ?????? ????? ??????,0.74557811
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ?????? ????? ??????? ????? ?????? ?? ??????,0.745424092
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ?? ?????? ??????? ????? ?? ??????? ?? ???,0.74488312
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ????? ?????? ?????? ???? ???? ??????? ?? ?????,0.744123578
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ?????? ??????,0.743173301
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ???????? ?? ??????? ?? ??????? ???????,0.743067384
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?????? ????? ???? ?? ????? ??????? ???????,0.742405713
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ????? ????,0.742043376
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ???? ????? ???? ??? ??????,0.741666257
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ???????? ?????? ?????,0.740952253
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ??????? ????????,0.740177512
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??????? ?? ??? ?????? ????? ??????,0.740051031
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ???? ?????,0.73858124
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ??????? ?????? ?? ???? ??????? ???? ?? ???????,0.738398671
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ??? ?? ?????? ?????? ??????,0.737365305
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ?????? ??????,0.737354279
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?? ?? ?????? ??????? ?? ????? ???????,0.736857116
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ?????? ??????? ??? ???? ????? ?????? ??????,0.736501813
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?? ????? ?????? ??????,0.735297859
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ???? ?????,0.734942317
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ?? ???????,0.734868526
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ?????? ???????? ??????? ??????? ????????? ??????? ?????,0.734374046
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ???????? ?? ??????? ?? ??????? ???????,0.733843923
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?????? ???????? ????? ??????,0.732986033
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?? ?? ?????? ??????? ?? ?? ????,0.730794549
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ?????? ???? ???? ???? ?? ???? ??????,0.730152488
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ????? ?????? ???? ???? ???? ?? ???? ??????,0.730034351
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?????? ?????? ???? ????? ??? ????? ??????? ???????? ??? ?????? ???????,0.729932904
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??????? ???? ??? ??? ?????? ??????,0.729920208
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??? ????? ?? ??? ??????? ???????? ?? ???? ???????,0.728884459
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???????,0.728282332
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??? ?? ???? ??????? ?????? ??????? ??? ????????? ?? ??????????? ?????? ??????? ?? ???????,0.727785468
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ??????? ?????? ????? ???????,0.727399409
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ??????? ?????? ??????? ??? ?????? ??????,0.727194607
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ??? ???? ?????? ???????? ?? ?? ???,0.727126896
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??????? ??? ?????? ??????? ???? ?????? ?? ??????? ?????? ??? ??????,0.726640582
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ??? ?? ?????? ?????? ??????,0.72589159
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ?? ??? ?????,0.725409389
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?????? ??????? ?????,0.725206852
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?? ????? ?????? ??????,0.723321438
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??????? ???? ??? ??? ?????? ??????,0.722437263
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?????? ?? ????? ?? ??? ????? ?????? ?????? ?????? ????? ?????,0.721879601
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ???? ????? ???? ??? ??????,0.721680522
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??? ?? ??????? ???????,0.721679926
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ??? ???? ?????? ???????? ?? ?? ???,0.721621394
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ??? ?? ?????? ?????? ??????,0.720724463
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ???? ????? ???? ???? ??????? ??????? ????????,0.72009778
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ???????? ?????? ??????? ?????,0.718813598
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?????? ?? ????? ?? ??? ????? ?????? ?????? ?????? ????? ?????,0.718503296
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ????? ??,0.718234599
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ?? ???????,0.718153954
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ?? ?? ???? ????? ???? ?? ????? ???????,0.718121231
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ????? ????,0.717091382
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?? ??? ???????? ?????? ?????,0.716885567
??? ???? ?? ??????? ????? ????? ??? ?? ???????,?? ???? ????? ??????? ????,0.716752291
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ?????? ????? ??????? ????? ?????? ?? ??????,0.716485918
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ????? ???? ??? ????,0.715752244
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ?????? ???????? ????? ??????,0.715272665
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?????? ????? ???? ?? ????? ??????? ???????,0.714395761
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?????? ?????? ???? ????? ??? ????? ??????? ???????? ??? ?????? ???????,0.71285522
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ????? ???? ??? ????,0.712832808
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ?? ????? ?????? ??????,0.712355852
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??? ?? ??????? ???????,0.711166739
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??? ?? ??????? ???????,0.71098119
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???????? ??? ?? ????? ??????? ????????,0.710816264
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ?? ?? ???? ????? ???? ?? ????? ???????,0.710705936
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ?? ?? ?????? ??????? ?? ?? ????,0.710398912
??? ???? ?? ??????? ????? ????? ??? ?? ???????,???? ??? ????? ????,0.709957719
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ??????? ??? ?????? ??????? ???? ?????? ?? ??????? ?????? ??? ??????,0.709622979
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??? ????? ?? ??? ??????????? ?? ???? ???????,0.709071159
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ???? ???? ?? ????? ??????,0.708354235
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ??? ????? ?? ??? ??????? ???????? ?? ???? ???????,0.708138108
??? ???? ?? ??????? ????? ????? ??? ?? ???????,????? ???? ????? ???? ??? ??????,0.708125353
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ????? ??????? ??????? ??????? ??? ??????? ??????????? ???????? ??????,0.707926393
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??? ??????? ??????? ?? ????? ??????? ?? ??? ?? ?????????? ??????????,0.70736146
??? ???? ?? ??????? ????? ????? ??? ?? ???????,??????? ?????? ??????? ?????? ????? ???????,0.705686808
